time,open,high,low,close,7MA,14MA,25MA,50MA,100MA,Volume,Volume MA,RSI,Accumulation/Distribution
1557705600,6968.84,8390.95,6178,8200,6573.515,5423.652799999999,4362.646399999999,4912.082857142855,5956.2671428571475,130340.30773419999,56930.48127496417,77.31421458609259,3571572.129615273
1558310400,8193.45,8802.29,7468.31,8733.26,6635.8273,5462.6946,4547.894799999998,5276.915714285712,6462.325714285718,58959.95818376,57945.30229612867,79.30309649042158,3624430.038422843
1558915200,8733.27,9096.79,8000,8734.49,6698.1285,5508.316199999998,4756.084399999998,5634.330714285711,6972.578571428576,57315.052973269994,57689.17523030516,79.30760275586393,3643879.6044893838
1559520000,8735.84,8745.96,7432.84,7632.99,6749.435600000001,5537.907999999999,4933.652799999998,5908.864285714283,7306.484285714289,61144.24456892,58353.59699465516,65.54462123071701,3601374.9671924105
1560124800,7629.98,9391.85,7523.16,8974.19,6820.0012,5590.392,5134.867199999998,6271.454999999997,7851.228571428575,57491.10195461,59484.644119367666,71.93176311978422,3633167.0675551435
1560729600,8973.02,11247.62,8918,10831.95,6900.8305,5672.898999999999,5414.713599999999,6761.915714285713,8583.03285714286,70179.03609093,60903.04453882567,78.01195076560577,3678302.2596441186
1561334400,10827.23,13880,10300,10760.1,6981.0078,5761.114999999999,5683.489199999998,7246.923571428569,9123.85428571429,137601.50428437,65767.15323630367,77.31438683908038,3576069.723025245
1561939200,10759.24,12061.04,9614.08,11469.96,7063.4799,5842.5822,6001.649599999999,7773.6292857142835,9590.991428571433,100246.50470339002,68450.34099086616,79.28515351630551,3627885.7638059882
1562544000,11478.43,13200,10090,10191.87,7124.8598999999995,5882.084799999999,6267.855599999998,8130.844999999998,9799.36428571429,96062.97030982998,69538.61478813566,67.85527265352592,3538115.9991459735
1563148800,10191.87,11120,9049.54,10600.24,7190.275500000001,5953.437399999999,6550.535999999998,8519.239285714284,10065.900000000005,101471.67421588,72599.30116505966,69.37445776517617,3588641.5866077547
1563753600,10605.03,10686.89,9111,9533.19,7242.230600000001,6017.884799999999,6795.270799999998,8821.920714285712,10337.357142857147,53268.50402609,73023.94493509366,61.23134627650501,3563914.96014263
1564358400,9538.73,11085.99,9360,10986.96,7306.0376,6107.984199999998,7088.734399999999,9238.062142857141,10624.89571428572,50041.17451748,73629.34128843117,66.9271835747645,3608213.8331259573
1564963200,10986.55,12325,10986.55,11528.73,7379.0627,6204.549599999998,7404.859599999999,9653.734285714283,10724.435714285719,78451.5061703,75928.84691715967,68.76868099626682,3593320.6782058547
1565568000,11527.44,11551.57,9467.57,10318.99,7445.6227,6265.123199999998,7668.391999999998,9892.63714285714,10661.420000000004,58569.35062751001,76956.06717401967,60.64823516117154,3582608.445151545
1566172800,10318.99,10955.48,9755.53,10136.75,7510.348000000001,6343.137399999998,7922.2811999999985,10030.976428571425,10470.961428571432,45067.79312166,73355.22386414718,59.50824096176721,3566176.4186765607
1566777600,10136.75,10650,9320,9767.53,7564.2510999999995,6408.488399999998,8157.065599999999,10104.852857142856,10410.34142857143,37657.10498579,72010.42168267668,57.16383910477487,3553861.6959378244
1567382400,9767.56,10949,9753.24,10400.18,7622.2731,6482.447599999998,8414.4528,10223.830714285712,10381.761428571432,49213.56552986999,72381.21966244518,60.066867605804376,3557899.9937984245
1567987200,10387.33,10542.93,9855.11,10305.74,7668.5335,6556.606199999997,8667.8828,10414.741428571428,10492.125714285718,28761.37405576,70783.97945181718,59.41950599060427,3566825.0434894213
1568592000,10320.36,10380.07,9600,10020.58,7709.049300000001,6625.465199999998,8904.862799999999,10489.48357142857,10354.071428571431,33808.79032852,70108.65393626217,57.407640378973035,3569472.727673109
1569196800,10022.38,10048.06,7733.99,8047.6,7728.1516,6662.757199999997,9019.1328,10290.601428571425,9856.767142857147,89548.47798612001,69759.99981841317,45.84237079769019,3504196.029003282
1569801600,8060.13,8531.25,7714.7,7854.12,7732.9656,6691.571999999997,9126.788799999998,10083.031428571427,9504.642857142859,50575.659815420004,65771.76742247416,44.88736016167987,3470891.2245952855
1570406400,7863.75,8820,7763.54,8282.96,7757.0915,6729.119799999998,9246.2812,9855.38857142857,9239.815714285718,46109.381020010005,65129.23856428666,47.49807969830054,3470122.1966211335
1571011200,8278.39,8420.85,7811.62,8235.74,7759.283100000001,6765.399399999998,9369.2716,9715.664999999997,9020.988571428574,38810.69859726,64204.020845486164,47.232761085488626,3485348.2115444485
1571616000,8236.49,10350,7293.55,9557.08,7762.143300000001,6829.390199999998,9523.181999999999,9641.15357142857,8900.545714285716,104550.78017194002,66374.34762563717,54.835381315645975,3535652.788039617
1572220800,9547.32,9950,8961.53,9207,7741.713299999999,6902.3449999999975,9612.487999999998,9617.854285714284,8743.58285714286,54590.13531242,66229.29929352767,52.67016635883207,3508175.7477430087
1572825600,9207,9586.5,8661,9024.49,7685.048199999999,7004.056999999998,9645.467599999998,9477.677857142855,8601.284285714288,33222.77552301,64381.486265131665,51.52785045186063,3501049.4534190455
1573430400,9029.88,9075.32,8363,8499.31,7580.5113,7092.002199999997,9636.109599999998,9261.290714285711,8665.814285714287,26181.734319830004,58810.49776690467,48.28280892105134,3484888.025155864
1574035200,8499.53,8508.4,6785,6908.36,7508.0162,7159.574399999997,9563.064399999997,9017.674285714284,8530.705714285717,53326.69248330001,56464.50715590018,40.05368272369766,3439195.521815816
1574640000,6900.9,7870.35,6515,7412.66,7443.3428,7243.9519999999975,9554.251199999999,8823.096428571425,8406.377142857145,67026.14573654,55012.66592723568,43.34963580944345,3460953.3654279495
1575244800,7411.75,7772.71,7087.09,7524.26,7357.3452,7315.560599999997,9496.253999999997,8662.862857142854,8304.737142857146,27256.23507943,51301.89397041318,44.08233789661001,3468455.767172633
1575849600,7516.8,7666,7007,7115.08,7292.0161,7381.146399999997,9347.579199999998,8428.212857142855,7955.880000000003,25508.43480849,49913.89050953318,41.940468963851266,3451314.4086436625
1576454400,7115.08,7530,6425,7509.7,7251.5244,7450.526199999997,9217.563199999997,8228.495714285711,7713.408571428575,40527.4746005,49438.20551368418,44.729608188175355,3490352.8194715106
1577059200,7521.88,7692.98,7052,7385.54,7208.524,7527.917999999997,9054.186399999999,8040.278571428568,7479.27285714286,23714.75676272,46701.36804330518,44.01318966181118,3491318.458261343
1577664000,7372.79,7495,6853.53,7356.7,7200.1810000000005,7604.317599999997,8940.779599999998,7990.928571428567,7316.042857142859,25490.162602239998,45047.40864204168,43.83755256524004,3505817.336819466
1578268800,7352.12,8463.57,7342.46,8180.76,7201.318600000001,7697.268199999997,8844.000399999997,8014.259999999995,7497.814285714288,51601.48463654999,45374.093217786176,49.979797272599654,3531384.951683982
1578873600,8180.75,9188.1,8039,8696.6,7184.0740000000005,7802.903799999996,8810.536799999998,8043.805714285709,7681.234285714288,58167.631025610004,46399.619519777174,53.414378918571295,3539792.961007238
1579478400,8698.97,8792.98,8212.9,8590.48,7174.078400000001,7901.7059999999965,8714.677599999997,8069.144285714281,7833.551428571431,35153.51628436,45696.61705750167,52.613998211048525,3550403.0107091167
1580083200,8600,9570,8546.55,9329.39,7152.7396,8015.781799999996,8626.703999999998,8052.8807142857095,8149.881428571431,43306.825180679996,46423.88961374768,57.400536572361425,3573347.2286168993
1580688000,9309.69,10178.54,9075,10173.97,7159.1289,8144.647599999996,8620.903199999999,8121.949999999995,8530.491428571431,37356.37996784,46601.26909571368,62.11152980066884,3610394.2067389465
1581292800,10173.51,10500.5,9598.49,9912.89,7176.375400000001,8267.114999999996,8611.948799999998,8185.407142857138,8891.54142857143,47675.285549809996,44507.60947389818,59.906082102908705,3595953.8293982698
1581897600,9925.96,10300,9312,9965.21,7191.4884999999995,8388.460799999997,8619.855999999998,8290.11428571428,9264.185714285717,38910.129242480005,43924.33294525118,60.21098847580789,3608494.0757073695
1582502400,9969.79,10027.66,8410,8528.95,7208.6428000000005,8479.729799999997,8545.006799999997,8405.87071428571,9313.927142857145,46036.73309396001,43920.70054894868,49.158986806851914,3569227.701528789
1583107200,8516,9219.13,7995.48,8033.7,7218.7072,8561.003999999997,8454.125199999999,8450.230714285708,9219.227142857144,36629.65673871,43811.648456021176,46.02204001346185,3534886.2570739076
1583712000,8035.79,8191.13,3850,5343.64,7188.6014000000005,8585.955199999999,8267.047599999998,8294.472142857137,8755.392857142859,172635.16199897998,47215.86754737318,33.51267028082958,3481047.253387697
1584316800,5353.04,7139,4435.89,5813.15,7158.833300000001,8598.401199999998,8177.669599999998,8201.477142857138,8253.072857142859,152476.32182205,52110.17687285468,36.74440760322402,3483947.1752202795
1584921600,5816.57,6989.04,5686.34,5870.9,7123.6024,8612.564799999998,8098.340799999998,8084.4199999999955,7638.348571428573,94573.05832589,55177.69101299868,37.149077264743006,3416171.3897041325
1585526400,5878.47,7236.39,5856,6775.2,7095.119000000001,8642.155799999999,8038.0304,8040.824285714281,7190.107142857145,70419.31005982,57389.56979999818,43.2692727659737,3439536.3432321195
1586131200,6780.57,7469,6750.15,6908.24,7077.235600000001,8677.100999999999,7984.930399999998,8008.791428571423,6753.397142857146,63716.245331310005,57909.047442398674,44.13121322442959,3403845.1413018717
1586736000,6908.21,7306.15,6472.67,7126.4,7063.3148,8705.442599999998,7887.703199999998,7933.479999999996,6553.032857142859,60254.00288518,57570.440299830676,45.59105829045709,3438110.141406874
1587340800,7124.27,7756.69,6757.75,7701.73,7066.8582,8719.990199999998,7827.492399999997,7862.417857142854,6505.608571428574,54394.39522182,58927.34830695018,49.34982244781343,3486519.1602069046
1587945600,7708.87,9485.26,7637.03,8915.98,7078.9813,8734.309799999999,7823.151999999997,7885.667857142854,7015.94285714286,90703.05114993,62187.07912402218,56.22353356997635,3521346.6623627893
1588550400,8924.14,10074,8109,8731.17,7098.4813,8734.268,7832.426399999998,7842.937857142853,7432.80285714286,121856.4978396,66253.53028597719,55.00011259761891,3476656.0243306844
1589155200,8740.88,9945.34,8181,9665.7,7130.604200000001,8752.892199999998,7942.7199999999975,7806.632857142854,7974.917142857147,114184.50869071,70777.01788237669,59.76756696796572,3554645.0650160555
1589760000,9672.95,9966.12,8669,8718.77,7156.2579,8774.6078,7994.964399999997,7721.338571428569,8252.570000000003,73340.67880949,73169.54369273919,53.57402984654732,3486932.4939904995
1590364800,8710.12,9758.27,8630,9446.19,7187.2199,8784.047799999998,8071.841599999998,7684.2657142857115,8615.13428571429,53042.006916130005,73241.56980671818,57.23979774682122,3510631.6139763985
1590969600,9444.61,10429.26,9135.68,9750.04,7217.654299999999,8762.409599999999,8177.239999999999,7771.486428571426,8989.940000000004,68669.0848275,73766.64249681268,58.70650782163914,3507188.551435302
1591574400,9759.04,10011.4,9078.91,9329.99,7247.4612,8733.807399999998,8250.051599999999,7864.0785714285685,9222.548571428577,49148.59177276,74466.39627123268,55.85425999146421,3484507.221343213
1592179200,9329.99,9596.31,8900,9283.03,7266.325499999999,8690.0688,8325.9512,8145.463571428569,9274.98428571429,38341.62442907,74218.13623365217,55.52944495429942,3488347.93640393
1592784000,9287.89,9798.76,8830.63,9118.01,7275.338199999999,8668.5916,8396.4036,8381.524999999998,9330.247142857148,45799.49876681,74640.29217360067,54.333689962853455,3469738.7115788553
1593388800,9118.8,9300,8905,9076.82,7295.7803,8638.123199999998,8432.246,8610.519285714283,9246.121428571434,27670.22486561,73640.03913939068,54.02099467339155,3466140.881834304
1593993600,9077.18,9479.57,9053.14,9306.17,7325.7338,8633.582799999998,8456.628799999999,8791.302857142855,9330.03571428572,28315.819486010005,73110.32365156717,55.554794530036965,3471428.4758255123
1594598400,9304.94,9351.17,9026.51,9211.99,7353.033799999999,8598.083399999998,8481.4892,8955.856428571426,9296.578571428576,24244.162090230002,72020.69510138067,54.7471591525706,3474885.9535091743
1595203200,9213.15,10200,9128.21,9944.65,7385.475699999999,8566.401799999998,8506.0996,9157.159999999998,9324.380000000006,46693.48497079001,72523.88651298468,59.660256810358256,3499330.338586718
1595808000,9941.25,12100,9933.77,11071.66,7423.289199999999,8581.455199999999,8542.0072,9397.869285714283,9573.190000000004,101978.64311276001,68991.06056867368,65.80953963812098,3504487.5750542227
1596412800,11074.92,11920,10933.26,11683.03,7477.759099999999,8612.380799999999,8612.8128,9595.51571428571,9916.047142857147,47005.6962185,63717.52928849618,68.60535184791512,3528916.0172181632
1597017600,11684.6,12080,11130,11914.02,7531.899499999999,8655.310599999999,8690.7652,9822.862142857139,10315.47714285715,42664.80300814,61122.11652260869,69.6162742357657,3556672.3907456906
1597622400,11916.83,12473,11367,11644.65,7581.323799999999,8680.199999999997,8815.393199999999,9964.215714285709,10682.310000000007,43615.2480828,59781.91342375769,66.91046620739854,3534955.467491443
1598227200,11653.7,11832.55,11112.75,11708.97,7632.4353999999985,8708.264599999999,8962.403999999999,10177.801428571425,11025.567142857148,32501.078180020006,58221.15506619318,67.2379118918665,3556296.5477790292
1598832000,11713.11,12065.82,9850,10260.17,7669.260799999998,8713.0564,9159.0652,10235.942857142854,11175.307142857147,78736.19707203,59145.26477553569,54.22208119967538,3506710.034303171
1599436800,10258.43,10576.78,9825.07,10334.78,7710.778599999998,8758.8,9339.9304,10277.709999999995,11231.040000000006,47461.46527966,58798.618278427675,54.70831975414913,3523612.708033756
1600041600,10338.82,11183.01,10250.13,10923.5,7755.879799999998,8820.1876,9542.034399999999,10391.532142857139,11209.874285714292,37510.14607747,56138.97302480467,58.45786495708906,3540253.5933090555
1600646400,10921.53,10996.98,10138.3,10780.66,7799.630699999997,8870.141599999999,9702.252799999998,10498.505714285711,11080.96428571429,38347.80100277,51963.538182963166,57.22011025086609,3559280.119068617
1601251200,10779.99,10950,10380,10669.63,7842.109399999998,8918.819399999998,9852.708399999998,10609.335714285711,10903.19428571429,32524.882573699997,47880.55687711267,56.22359166295111,3559808.505757446
1601856000,10666.16,11496.06,10525,11372.93,7892.263299999997,8955.136399999998,10022.569599999999,10773.343571428568,10864.377142857147,31751.361137339998,45801.09099350516,60.87204834163671,3583507.748391623
1602460800,11372.48,11731.7,11175.99,11519.97,7951.870399999998,9001.395799999997,10175.2992,10931.47214285714,10837.377142857147,27319.69830074,44514.975562735664,61.78568661008262,3590009.3951143255
1603065600,11518.58,13363.53,11409.94,13039.09,8042.872399999998,9081.687799999998,10340.2236,11204.836428571423,11234.365714285717,52166.77242322,43689.85994252166,69.66621076408758,3624849.105416026
1603670400,13041.12,14100,12773.5,13762,8139.471899999999,9186.941599999998,10541.4568,11477.504285714282,11723.968571428575,54378.58465957,43951.35958686216,72.56556873621321,3651515.723826166
1604275200,13762,15968.98,13220,15489.15,8259.065899999998,9358.557399999998,10774.3948,11793.039285714282,12376.20428571429,73010.28888116,45684.79280946666,77.98070202496514,3699038.3577124933
1604880000,15484.68,16494.52,14824.66,15975.49,8386.882999999998,9529.813999999997,11064.663599999998,12099.643571428567,13118.32285714286,65719.14282049,46680.775012150654,79.22425532880592,3723903.5287052626
1605484800,15975.49,18977,15875.5,18435.2,8531.796699999999,9748.032799999997,11424.223999999998,12565.442142857139,14227.690000000002,65568.69176432,48575.69835708615,84.11157189003586,3766563.8747027544
1606089600,18432.6,19490,16218,18192.03,8675.359099999998,9969.571799999998,11761.903599999998,13033.112142857139,15201.847142857147,70234.36767588,50671.62576657965,82.05645100997953,3781075.686014171
1606694400,18196.75,19918.01,18100,19380.58,8828.757799999998,10206.989399999997,12163.9272,13581.084285714282,16324.79142857143,46493.56459558001,51784.095891847144,84.10119212074781,3800080.9128991747
1607299200,19385.13,19431,17569.58,19162.36,8985.221899999999,10442.525799999998,12559.100399999998,14216.954999999996,17199.544285714288,40449.848343159996,51471.91406046565,82.24801392301104,3828855.3228577613
1607904000,19151.82,24298.04,18979.21,23470.85,9184.563199999999,10764.808799999999,13133.214,15155.245714285711,18586.52285714286,73098.80271362,50027.922040508645,87.91166720870805,3879217.321192719
1608508800,23470.85,28377.94,21864.86,26259.6,9411.826899999998,11126.385599999998,13820.525199999998,16250.681428571424,20125.158571428572,67965.21387615,51075.897923391145,90.11091845171205,3902971.9830220942
1609113600,26242.82,34800,25831.85,33097.83,9708.657,11614.410199999998,14772.191599999998,17844.764999999996,22571.207142857143,79594.39163482,52922.37735472515,93.32011456026474,3952352.0750278844
1609718400,33068.83,42000,27734,38173.73,10053.890599999999,12206.075199999997,15930.6612,19809.343571428566,25390.997142857144,126513.78207127,57067.30405414865,94.69603918313342,4011001.5799470674
1610323200,38164.88,40112.78,30261.13,35819.25,10375.827099999999,12735.8724,16965.6452,21555.50928571428,27909.17142857143,111650.13812809999,61024.757051552646,85.86137402520404,4025333.356672328
1610928000,35826.36,37874.71,28800,32288.83,10661.408599999999,13178.1696,17814.332,23038.999285714286,29753.207142857143,73139.22052763999,60744.90822433315,74.6197710221555,4008431.813547811
1611532800,32289.06,38620,29150.49,33141.38,10954.9272,13642.739399999999,18672.666,24474.87714285714,31750.210000000003,105347.75797630998,63639.22285916565,75.45549498609239,3991880.902257354
1612137600,33110.32,41025.48,32333.01,38858.39,11304.5319,14220.602999999997,19750.4408,26267.476428571426,33948.43,55960.93211402,64561.76216099316,80.1707692864521,4019938.9767543855
1612742400,38870.36,49714.66,38050.97,48662.5,11751.5019,15023.274,21231.1548,28637.001428571424,37148.84428571429,65876.44321015,65938.19427136215,85.36365909342568,4073930.2346607437
1613347200,48620.48,58354.14,45914.75,57492.91,12286.731099999999,16012.4582,23062.512400000003,31602.531428571423,40633.85571428571,49179.87505794,66770.94389557415,88.32842323095963,4116300.260715453
1613952000,57485.74,57564.19,43021,45240.96,12698.1799,16810.404599999998,24461.744,33517.22857142857,41643.46000000001,69331.00445925,68649.92606166964,67.80577696274108,4068135.45936011
1614556800,45261.56,52652.82,45020.25,50967.3,13155.9444,17713.487599999997,26087.0448,35858.319285714286,43807.467142857146,35430.40464755,69055.46137901014,71.17659121208325,4087917.489831848
1615161600,50952.55,61781.83,49316.98,59016.39,13694.481099999999,18776.397399999998,28010.7604,38689.44857142856,47625.69,38099.48605222,68352.09706046015,75.11991993774974,4109111.542973403
1615766400,58956.9,60595.13,53221,57381.79,14215.3425,19788.529199999997,29874.8056,41419.407857142854,51088.60571428571,36350.207453350005,67450.67820014915,72.9375995891074,4113781.924978016
1616371200,57410.54,58461.78,50360,55790.92,14721.641899999999,20766.1828,31679.6572,43727.98428571429,53507.53857142857,34670.695848810006,65533.69854853165,70.78235639059065,4125593.3047963358
1616976000,55790.28,60103.04,54892.42,58212.18,15246.670499999998,21787.8984,33553.2272,46010.311428571425,54871.77857142857,21804.887468639998,63337.98578093915,72.13206798272495,4131572.824259267
1617580800,58213.69,61222.22,55441.93,59979.26,15776.7196,22833.449,35491.5988,47930.413571428566,55226.971428571436,23556.53782028,61237.378083737145,73.10843117193238,4144998.4398423946
1618185600,59972.26,64895.22,51541.16,56280.6,16257.525599999999,23780.741399999995,37221.2592,49223.76142857142,56804.06285714286,40593.6107434,59755.340237113145,67.75741382680631,4133218.685334731
1618790400,56260.83,57633,47004.2,49128.43,16661.4773,24588.686599999997,38635.9164,50174.41714285714,56541.36714285715,43334.13814596,59597.36891463214,58.79567333011357,4107205.726677291
1619395200,49122.75,58549,48823.01,56622.66,17140.359,25527.825799999995,40281.2568,51912.547857142854,56199.40571428572,27817.930441510005,58965.77301954963,64.14671537800544,4124004.358903052
1620000000,56599.91,59564.24,52924.5,58305.24,17647.081499999997,26519.555199999995,41974.4468,53709.966428571424,56331.327142857146,29785.83104546,56800.12443614163,65.23823305571739,4142494.458101712
1620604800,58336.16,59603,43769.4,46444.75,18021.787099999998,27259.526399999995,43094.828799999996,54251.84928571428,54996.159999999996,39631.42749072,55383.43511687013,52.991514222017024,4116255.8079373483
1621209600,46446.42,46648.5,30066,34706.79,18260.535499999998,27758.661399999997,43755.4192,53255.01285714285,51638.24714285714,93913.66925193001,56099.39899772563,44.15684540667159,4074907.6284641204
1621814400,34735.35,40904,33425,35677.72,18509.711699999996,28285.615999999995,44407.304800000005,51696.784999999996,48166.59857142857,37901.48954003,51668.78437116362,44.97405124736711,4059838.4543450335
1622419200,35675.3,39490,34195.2,35808.85,18753.100599999998,28816.1324,45073.1644,51023.062857142846,45242.06285714286,29480.86167383,47560.32054845012,45.09092163831451,4048326.842667417
1623024000,35810.69,39386.43,31025,39013.76,19041.319499999998,29414.047399999996,45694.8808,50169.23857142856,43797.11,39330.101460109996,45869.86459507363,47.99799192508305,4084151.0488653197
1623628800,39035.52,41341.57,33337,35589.77,19291.214799999998,29944.306399999998,46068.0876,48495.90857142856,40792.41142857143,29265.7058612,42065.76198931813,45.24214017139056,4071358.158956241
1624233600,35598.66,35763.8,28600,34699.5,19542.8779,30452.173,46132.15440000001,46875.744999999995,37420.16285714286,40599.97658021,41297.71421262763,44.52628822309255,4099894.5505468315
1624838400,34716.02,36623.79,32700.05,35289.21,19785.9004,30973.717399999998,46016.7736,45411.33714285714,35826.51428571429,17584.6496665,38883.12453544514,45.145435939063226,4105517.08154496
1625443200,35255,35258.7,32101,34258.53,20013.198399999997,31459.995,45954.344800000006,43700.36214285714,35762.47714285715,13840.7734605,37116.16945557314,44.216550934154675,4110590.000939533
1626048000,34266.84,34677,31012.93,31776.65,20227.775,31874.0948,45933.857599999996,41685.89,35205.181428571435,13692.509203489997,34334.244692785134,41.9768033456967,4102605.484830547
1626652800,31794.49,35448.97,29296.39,35428.28,20480.690300000002,32348.9998,46025.333600000005,40196.43857142857,35150.81428571429,18634.49773061,33494.449346938134,46.28780129014401,4121114.65375339
1627257600,35438.93,42614.85,35282.7,39839,20781.405,32907.4994,46064.558,39532.90785714285,35268.705714285716,28188.1833748,32998.88421306714,51.02138508490912,4127959.5288704652
1627862400,39875.2,45355,37300,43858.42,21115.987399999998,33551.7748,45872.3948,38621.176428571416,36449.94142857143,27044.306484919995,32533.589164645637,54.920242010500154,4144954.4329471416
1628467200,43836.05,48190,42811.26,47028.3,21483.213,34258.161400000005,45453.8104,37815.6807142857,38211.19857142858,18991.78406847,31749.643575628637,57.77497091499052,4155742.5278421836
1629072000,47024.96,49833.02,43935.54,49301.86,21876.0258,35038.9952,45616.246399999996,38019.75999999999,40213.00571428571,16287.201246870003,31473.75926454014,59.74404351073413,4169095.8963963483
1629676800,49296.71,50562.11,46309.33,48808.72,22283.637000000002,35808.474,45529.9032,39027.0407142857,42291.60428571428,12312.246596190002,30911.54470333564,59.1002749459781,4171255.6450691596
1630281600,48782.56,51900,46532.42,51809.28,22723.188599999998,36626.1896,45241.6188,40179.294999999984,45153.40857142857,12460.77073271,29504.902702801144,61.79765385278395,4183295.205080885
1630886400,51809.28,52956.47,42900.01,46035,23100.709,37331.276399999995,44787.7472,40909.734285714265,46668.654285714285,19089.43743388,28292.667667197144,54.36684775601658,4176107.6089432146
1631491200,46039.42,48834,43400,47245.25,23490.8041,38062.7888,44445.9204,41497.69785714284,47726.69,11156.294539870001,27459.58587211514,55.572650535568236,4180740.3249220913
1632096000,47257.86,47334.54,39573.21,43204.73,23827.280600000002,38699.4248,43845.6224,42041.623571428565,47633.305714285714,22448.68396705,27092.728518194643,50.75108580312944,4179299.082926977
1632700800,43162.82,49225.55,40750,48235.93,24217.569900000002,39433.744,43375.8892,43008.511428571415,47805.82428571429,14576.10470638,25839.96237897764,55.88376728488844,4190471.3248186656
1633305600,48231.04,56561,46900,54714.95,24674.4745,40267.26119999999,43313.2632,44396.064285714274,48579.12285714286,16750.02912349,21981.780372555637,61.45485235276492,4200820.07223976
1633910400,54657,62944.94,53909,61538.97,25204.8711,41222.8006,43809.6848,46344.667142857135,50397.729999999996,17147.194521460002,20944.065621627138,66.28421968666387,4212631.144325405
1634515200,61519.52,67016.5,59013,60910.16,25744.8891,42131.2208,43981.1848,48425.632142857125,51697.85571428571,21373.460665450002,20538.695571208136,65.47021274060204,4201390.4692252865
1635120000,60883.96,63733.93,56425,61359.44,26284.3569,43038.89979999999,44103.3528,50277.857857142844,53887.06142857143,17907.993757879998,19467.590186096637,65.79344126372072,4207662.737343942
1635724800,61356.57,64300,59500,60581.84,26814.9327,43881.832599999994,44668.8364,51759.48928571427,55792.28857142857,11929.3003922,18600.76991264664,64.66517888336749,4201110.767925199